cs_year,date_occur,crime,description,ileads_address,ileads_street,address,address_norm
2016,08/12/2016 17:30,10000,HOMICIDE,6746,PLAINVIEW AVE,6746 PLAINVIEW AVE,6746 Plainview Ave
2016,08/12/2016 21:25,10000,HOMICIDE,5750,NATURAL BRIDGE AVE,5750 NATURAL BRIDGE AVE,5750 Natural Bridge Ave
2016,08/12/2016 23:10,10000,HOMICIDE,5634,MINERVA AVE,5634 MINERVA AVE,5634 Minerva Ave
2016,08/14/2016 00:10,10000,HOMICIDE,5064,DR MARTIN LUTHER KING DR,5064 DR MARTIN LUTHER KING DR,5064 Dr Martin Luther King Dr
2016,08/14/2016 01:02,10000,HOMICIDE,2901,N FLORISSANT AVE,2901 N FLORISSANT AVE,2901 N Florissant Ave
2016,08/15/2016 15:57,10000,HOMICIDE,5666,HILLER PL,5666 HILLER PL,5666 Hiller Pl
2016,08/16/2016 20:30,10000,HOMICIDE,8847,N BROADWAY,8847 N BROADWAY,8847 N Broadway
2016,08/17/2016 02:03,10000,HOMICIDE,2800,MOUNT PLEASANT ST,2800 MOUNT PLEASANT ST,2800 Mount Pleasant St
2016,08/20/2016 15:10,10000,HOMICIDE,5349,ALGERNON ST,5349 ALGERNON ST,5349 Algernon St
2016,08/22/2016 21:55,10000,HOMICIDE,4447,GIBSON AVE,4447 GIBSON AVE,4447 Gibson Ave
2016,08/23/2016 01:10,10000,HOMICIDE,1610,HOGAN ST,1610 HOGAN ST,1610 Hogan St
2016,08/24/2016 18:00,10000,HOMICIDE,3772,KEOKUK ST,3772 KEOKUK ST,3772 Keokuk St
2016,08/25/2016 04:50,10000,HOMICIDE,3475,MONTANA ST,3475 MONTANA ST,3475 Montana St
2016,08/27/2016 00:26,10000,HOMICIDE,1025,TUCKER,1025 TUCKER,1025 Tucker
2016,08/28/2016 06:02,10000,HOMICIDE,3469,MONTANA ST,3469 MONTANA ST,3469 Montana St
2016,08/28/2016 06:02,10000,HOMICIDE,3469,MONTANA ST,3469 MONTANA ST,3469 Montana St
2016,08/28/2016 21:11,10000,HOMICIDE,5285,PAGE BLVD,5285 PAGE BLVD,5285 Page Blvd
2016,08/30/2016 04:55,10000,HOMICIDE,5520,PARTRIDGE AVE,5520 PARTRIDGE AVE,5520 Partridge Ave
2016,08/31/2016 13:17,10000,HOMICIDE,2145,N KINGSHIGHWAY BLVD,2145 N KINGSHIGHWAY BLVD,2145 N Kingshighway Blvd
2016,09/02/2016 19:30,10000,HOMICIDE,916,HARLAN AVE,916 HARLAN AVE,916 Harlan Ave
2016,09/03/2016 01:56,10000,HOMICIDE,5019,MAPLE AVE,5019 MAPLE AVE,5019 Maple Ave
2016,09/03/2016 01:56,10000,HOMICIDE,5019,MAPLE AVE,5019 MAPLE AVE,5019 Maple Ave
2016,09/06/2016 00:48,10000,HOMICIDE,2805,GAMBLE ST,2805 GAMBLE ST,2805 Gamble St
2016,09/09/2016 17:31,10000,HOMICIDE,418,MOTT ST,418 MOTT ST,418 Mott St
2016,09/10/2016 03:29,10000,HOMICIDE,2930,NATURAL BRIDGE AVE,2930 NATURAL BRIDGE AVE,2930 Natural Bridge Ave
2016,09/10/2016 03:29,10000,HOMICIDE,2930,NATURAL BRIDGE AVE,2930 NATURAL BRIDGE AVE,2930 Natural Bridge Ave
2016,09/12/2016 22:00,10000,HOMICIDE,455,N SARAH ST,455 N SARAH ST,455 N Sarah St
2016,09/14/2016 02:47,10000,HOMICIDE,4960,LACLEDE AVE,4960 LACLEDE AVE,4960 Laclede Ave
2016,09/15/2016 19:45,10000,HOMICIDE,2733,DODIER ST,2733 DODIER ST,2733 Dodier St
2016,09/16/2016 09:18,10000,HOMICIDE,4125,E LEXINGTON AVE,4125 E LEXINGTON AVE,4125 E Lexington Ave
2016,09/17/2016 16:30,10000,HOMICIDE,2431,BACON ST,2431 BACON ST,2431 Bacon St
2016,09/19/2016 06:47,10000,HOMICIDE,4425,ANDERSON AVE,4425 ANDERSON AVE,4425 Anderson Ave
2016,09/24/2016 22:00,10000,HOMICIDE,4000,CALIFORNIA AVE,4000 CALIFORNIA AVE,4000 California Ave
2016,09/30/2016 21:23,10000,HOMICIDE,1225,UNION BLVD,1225 UNION BLVD,1225 Union Blvd
2016,10/02/2016 23:08,10000,HOMICIDE,2600,NATURAL BRIDGE AVE,2600 NATURAL BRIDGE AVE,2600 Natural Bridge Ave
2016,10/06/2016 21:20,10000,HOMICIDE,4500,ADELAIDE AVE,4500 ADELAIDE AVE,4500 Adelaide Ave
2016,10/10/2016 22:00,10000,HOMICIDE,4516,PENNSYLVANIA AVE,4516 PENNSYLVANIA AVE,4516 Pennsylvania Ave
2016,10/10/2016 22:00,10000,HOMICIDE,4516,PENNSYLVANIA AVE,4516 PENNSYLVANIA AVE,4516 Pennsylvania Ave
2016,10/15/2016 22:25,10000,HOMICIDE,6062,CATES AVE,6062 CATES AVE,6062 Cates Ave
2016,10/16/2016 00:35,10000,HOMICIDE,4100,LEXINGTON AVE,4100 LEXINGTON AVE,4100 Lexington Ave
2016,10/19/2016 06:55,10000,HOMICIDE,3630,HAMILTON AVE,3630 HAMILTON AVE,3630 Hamilton Ave
2016,10/20/2016 23:15,10000,HOMICIDE,5194,KENSINGTON AVE,5194 KENSINGTON AVE,5194 Kensington Ave
2016,10/24/2016 19:57,10000,HOMICIDE,4337,LEE AVE,4337 LEE AVE,4337 Lee Ave
2016,10/24/2016 22:18,10000,HOMICIDE,4111,LEE,4111 LEE,4111 Lee
2016,10/26/2016 16:05,10000,HOMICIDE,4520,SAINT LOUIS AVE,4520 SAINT LOUIS AVE,4520 Saint Louis Ave
2016,10/27/2016 23:01,10000,HOMICIDE,4841,MARGARETTA AVE,4841 MARGARETTA AVE,4841 Margaretta Ave
2016,10/27/2016 23:01,10000,HOMICIDE,4841,MARGARETTA AVE,4841 MARGARETTA AVE,4841 Margaretta Ave
2016,10/29/2016 16:45,10000,HOMICIDE,3616,SULLIVAN AVE,3616 SULLIVAN AVE,3616 Sullivan Ave
2016,11/01/2016 15:50,10000,HOMICIDE,4187,TAFT AVE,4187 TAFT AVE,4187 Taft Ave
2016,11/01/2016 15:50,10000,HOMICIDE,4187,TAFT AVE,4187 TAFT AVE,4187 Taft Ave
2016,11/01/2016 20:49,10000,HOMICIDE,5520,NATURAL BRIDGE AVE,5520 NATURAL BRIDGE AVE,5520 Natural Bridge Ave
2016,11/02/2016 09:55,10000,HOMICIDE,2000,WINNEBAGO ST,2000 WINNEBAGO ST,2000 Winnebago St
2016,11/02/2016 21:40,10000,HOMICIDE,4452,SAN FRANCISCO AVE,4452 SAN FRANCISCO AVE,4452 San Francisco Ave
2016,11/09/2016 14:36,10000,HOMICIDE,0,HOLLY HILLS AVE / I 55 SOUTHBO,HOLLY HILLS AVE / I 55 SOUTHBO,Holly Hills Ave at I 55 Southbo
2016,11/11/2016 19:08,10000,HOMICIDE,5012,EMERSON AVE,5012 EMERSON AVE,5012 Emerson Ave
2016,11/17/2016 19:50,10000,HOMICIDE,4201,SHAW BLVD,4201 SHAW BLVD,4201 Shaw Blvd
2016,11/18/2016 14:00,10000,HOMICIDE,1504,PRESERVATION PL,1504 PRESERVATION PL,1504 Preservation Pl
2016,11/19/2016 05:30,10000,HOMICIDE,538,POEPPING ST,538 POEPPING ST,538 Poepping St
2016,11/20/2016 19:26,10000,HOMICIDE,3547,HAMPTON AVE,3547 HAMPTON AVE,3547 Hampton Ave
2016,11/20/2016 22:13,10000,HOMICIDE,5201,N EUCLID AVE,5201 N EUCLID AVE,5201 N Euclid Ave
2016,11/21/2016 20:58,10000,HOMICIDE,614,FASSEN ST,614 FASSEN ST,614 Fassen St
2016,11/22/2016 19:08,10000,HOMICIDE,4001,GARFIELD AVE,4001 GARFIELD AVE,4001 Garfield Ave
2016,11/29/2016 13:52,10000,HOMICIDE,1155,HOWELL ST,1155 HOWELL ST,1155 Howell St
2016,12/03/2016 12:57,10000,HOMICIDE,5869,DE GIVERVILLE AVE,5869 DE GIVERVILLE AVE,5869 De Giverville Ave
2016,12/03/2016 15:55,10000,HOMICIDE,4318,OREGON AVE,4318 OREGON AVE,4318 Oregon Ave
2016,12/05/2016 12:12,10000,HOMICIDE,0,ARSENAL ST / I 55 SOUTHBOUND,ARSENAL ST / I 55 SOUTHBOUND,Arsenal St at I 55 Southbound
2016,12/05/2016 18:25,10000,HOMICIDE,5400,RIVERVIEW BLVD,5400 RIVERVIEW BLVD,5400 Riverview Blvd
2016,12/08/2016 17:59,10000,HOMICIDE,1407,OHIO AVE,1407 OHIO AVE,1407 Ohio Ave
2016,12/08/2016 18:05,10000,HOMICIDE,5526,ETZEL AVE,5526 ETZEL AVE,5526 Etzel Ave
2016,12/09/2016 00:15,10000,HOMICIDE,9102,HALLS FERRY RD,9102 HALLS FERRY RD,9102 Halls Ferry Rd
2016,12/10/2016 03:46,10000,HOMICIDE,4356,EVANS AVE,4356 EVANS AVE,4356 Evans Ave
2016,12/19/2016 17:30,10000,HOMICIDE,8960,RIVERVIEW BLVD,8960 RIVERVIEW BLVD,8960 Riverview Blvd
2016,12/22/2016 21:51,10000,HOMICIDE,2004,DESTREHAN ST,2004 DESTREHAN ST,2004 Destrehan St
2016,12/23/2016 06:18,10000,HOMICIDE,3034,DR MARTIN LUTHER KING DR,3034 DR MARTIN LUTHER KING DR,3034 Dr Martin Luther King Dr
2016,12/26/2016 21:35,10000,HOMICIDE,4442,LEXINGTON AVE,4442 LEXINGTON AVE,4442 Lexington Ave
2016,12/28/2016 12:58,10000,HOMICIDE,1825,WARREN ST,1825 WARREN ST,1825 Warren St
2016,12/29/2016 16:41,10000,HOMICIDE,4061,DELMAR BLVD,4061 DELMAR BLVD,4061 Delmar Blvd
2016,12/30/2016 16:55,10000,HOMICIDE,1007,ART HILL PL,1007 ART HILL PL,1007 Art Hill Pl
2016,12/31/2016 12:40,10000,HOMICIDE,4414,S SPRING AVE,4414 S SPRING AVE,4414 S Spring Ave
2017,01/04/2017 21:57,10000,HOMICIDE,3218,DODIER ST,3218 DODIER ST,3218 Dodier St
2017,01/09/2017 12:28,10000,HOMICIDE,4524,PAGE,4524 PAGE,4524 Page
2017,01/09/2017 16:00,10000,HOMICIDE,3916,N FLORISSANT AVE,3916 N FLORISSANT AVE,3916 N Florissant Ave
2017,01/11/2017 21:58,10000,HOMICIDE,4800,GOODFELLOW BLVD,4800 GOODFELLOW BLVD,4800 Goodfellow Blvd
2017,01/14/2017 11:30,10000,HOMICIDE,1600,PINE ST,1600 PINE ST,1600 Pine St
2017,01/17/2017 18:54,10000,HOMICIDE,6036,THEKLA AVE,6036 THEKLA AVE,6036 Thekla Ave
2017,01/18/2017 21:39,10000,HOMICIDE,908,N EUCLID AVE,908 N EUCLID AVE,908 N Euclid Ave
2017,01/19/2017 02:11,10000,HOMICIDE,861,CANAAN AVE,861 CANAAN AVE,861 Canaan Ave
2017,01/19/2017 13:10,10000,HOMICIDE,1410,OHIO AVE,1410 OHIO AVE,1410 Ohio Ave
2017,01/21/2017 18:53,10000,HOMICIDE,5931,LOTUS AVE,5931 LOTUS AVE,5931 Lotus Ave
2017,01/21/2017 21:00,10000,HOMICIDE,5057,N KINGSHIGHWAY BLVD,5057 N KINGSHIGHWAY BLVD,5057 N Kingshighway Blvd
2017,01/23/2017 21:43,10000,HOMICIDE,2650,N 20TH ST,2650 N 20TH ST,2650 N 20th St
2017,01/24/2017 07:00,10000,HOMICIDE,5647,HILLER PL,5647 HILLER PL,5647 Hiller Pl
2017,01/26/2017 10:33,10000,HOMICIDE,4511,MARGARETTA AVE,4511 MARGARETTA AVE,4511 Margaretta Ave
2017,01/27/2017 23:39,10000,HOMICIDE,100,N 7TH ST,100 N 7TH ST,100 N 7th St
2017,01/28/2017 01:14,10000,HOMICIDE,0,I 44 WESTBOUND / MISSISSIPPI A,I 44 WESTBOUND / MISSISSIPPI A,I 44 Westbound at Mississippi A
2017,02/04/2017 14:39,10000,HOMICIDE,3405,GOODFELLOW BLVD,3405 GOODFELLOW BLVD,3405 Goodfellow Blvd
2017,02/06/2017 19:47,10000,HOMICIDE,5270,HODIAMONT TRACKS,5270 HODIAMONT TRACKS,5270 Hodiamont Tracks
2017,02/07/2017 16:23,10000,HOMICIDE,4068,LABADIE AVE,4068 LABADIE AVE,4068 Labadie Ave
2017,02/09/2017 16:40,10000,HOMICIDE,1833,CASS AVE,1833 CASS AVE,1833 Cass Ave
2017,02/09/2017 22:30,10000,HOMICIDE,5534,CATES AVE,5534 CATES AVE,5534 Cates Ave
2017,02/10/2017 00:01,10000,HOMICIDE,4233,W LABADIE AVE,4233 W LABADIE AVE,4233 W Labadie Ave
2017,02/10/2017 17:56,10000,HOMICIDE,5611,ST LOUIS AVE,5611 ST LOUIS AVE,5611 St Louis Ave
2017,02/10/2017 21:53,10000,HOMICIDE,3879,JUNIATA ST,3879 JUNIATA ST,3879 Juniata St
2017,02/10/2017 22:01,10000,HOMICIDE,4700,BIRCHER BLVD,4700 BIRCHER BLVD,4700 Bircher Blvd
2017,02/13/2017 18:28,10000,HOMICIDE,4395,DELMAR BLVD,4395 DELMAR BLVD,4395 Delmar Blvd
2017,02/18/2017 17:48,10000,HOMICIDE,625,E ATHLONE AVE,625 E ATHLONE AVE,625 E Athlone Ave
2017,02/20/2017 18:10,10000,HOMICIDE,5039,TERRY AVE,5039 TERRY AVE,5039 Terry Ave
2017,02/21/2017 20:42,10000,HOMICIDE,4023,CALIFORNIA AVE,4023 CALIFORNIA AVE,4023 California Ave
2017,02/22/2017 23:45,10000,HOMICIDE,5215,S 38TH ST,5215 S 38TH ST,5215 S 38th St
2017,02/25/2017 12:17,10000,HOMICIDE,4318,OBEAR AVE,4318 OBEAR AVE,4318 Obear Ave
2017,02/27/2017 19:16,10000,HOMICIDE,4215,NEOSHO ST,4215 NEOSHO ST,4215 Neosho St
2017,03/04/2017 21:09,10000,HOMICIDE,6025,LUCILLE AVE,6025 LUCILLE AVE,6025 Lucille Ave
2017,03/06/2017 04:15,10000,HOMICIDE,4964,THRUSH AVE,4964 THRUSH AVE,4964 Thrush Ave
2017,03/08/2017 22:36,10000,HOMICIDE,5746,ACME AVE,5746 ACME AVE,5746 Acme Ave
2017,03/09/2017 19:22,10000,HOMICIDE,5745,DELMAR BLVD,5745 DELMAR BLVD,5745 Delmar Blvd
2017,03/18/2017 18:40,10000,HOMICIDE,3616,NATURAL BRIDGE AVE,3616 NATURAL BRIDGE AVE,3616 Natural Bridge Ave
2017,03/19/2017 22:50,10000,HOMICIDE,401,S 8TH ST,401 S 8TH ST,401 S 8th St
2017,03/24/2017 18:25,10000,HOMICIDE,5152,PALM ST,5152 PALM ST,5152 Palm St
2017,04/02/2017 16:00,10000,HOMICIDE,5622,DELMAR BLVD,5622 DELMAR BLVD,5622 Delmar Blvd
2017,04/02/2017 18:28,10000,HOMICIDE,1016,N 19TH ST,1016 N 19TH ST,1016 N 19th St
2017,04/02/2017 21:25,10000,HOMICIDE,4254,W MAFFITT AVE,4254 W MAFFITT AVE,4254 W Maffitt Ave
2017,04/04/2017 12:30,10000,HOMICIDE,1609,COCHRAN PL,1609 COCHRAN PL,1609 Cochran Pl
2017,04/07/2017 00:05,10000,HOMICIDE,4102,PECK ST,4102 PECK ST,4102 Peck St
2017,04/08/2017 03:48,10000,HOMICIDE,4131,S COMPTON AVE,4131 S COMPTON AVE,4131 S Compton Ave
2017,04/09/2017 11:35,10000,HOMICIDE,5398,W FLORISSANT AVE,5398 W FLORISSANT AVE,5398 W Florissant Ave
2017,04/10/2017 17:05,10000,HOMICIDE,4809,SAINT LOUIS AVE,4809 SAINT LOUIS AVE,4809 Saint Louis Ave
2017,04/15/2017 19:08,10000,HOMICIDE,5650,ACME AVE,5650 ACME AVE,5650 Acme Ave
2017,04/16/2017 01:30,10000,HOMICIDE,6301,N BROADWAY,6301 N BROADWAY,6301 N Broadway
2017,04/18/2017 13:20,10000,HOMICIDE,2152,E ADELAIDE AVE,2152 E ADELAIDE AVE,2152 E Adelaide Ave
2017,04/20/2017 08:03,10000,HOMICIDE,4656,COTTAGE AVE,4656 COTTAGE AVE,4656 Cottage Ave
2017,04/20/2017 11:05,10000,HOMICIDE,5935,MINERVA AVE,5935 MINERVA AVE,5935 Minerva Ave
2017,04/20/2017 11:05,10000,HOMICIDE,5935,MINERVA AVE,5935 MINERVA AVE,5935 Minerva Ave
2017,04/23/2017 15:34,10000,HOMICIDE,5910,FERRIS AVE,5910 FERRIS AVE,5910 Ferris Ave
2017,04/24/2017 03:47,10000,HOMICIDE,509,BATES ST,509 BATES ST,509 Bates St
2017,04/24/2017 23:10,10000,HOMICIDE,3646,COTE BRILLIANTE AVE,3646 COTE BRILLIANTE AVE,3646 Cote Brilliante Ave
2017,04/28/2017 23:05,10000,HOMICIDE,3218,OREGON AVE,3218 OREGON AVE,3218 Oregon Ave
2017,04/29/2017 00:01,10000,HOMICIDE,4717,COTE BRILLIANTE AVE,4717 COTE BRILLIANTE AVE,4717 Cote Brilliante Ave
2017,5/6/2017 17:25,10000,HOMICIDE                                          ,4431,COTE BRILLIANTE AVE ,4431 COTE BRILLIANTE AVE,4431 Cote Brilliante Ave
2017,5/8/2017 1:00,10000,HOMICIDE                                          ,3111,N 9TH ST            ,3111 N 9TH ST,3111 N 9th St
2017,5/8/2017 23:49,10000,HOMICIDE                                          ,4355,S BROADWAY          ,4355 S BROADWAY,4355 S Broadway
2017,5/9/2017 19:20,10000,HOMICIDE                                          ,5966,WABADA AVE          ,5966 WABADA AVE,5966 Wabada Ave
2017,05/10/2017 11:43,10000,HOMICIDE,3649,WILMINGTON,3649 WILMINGTON,3649 Wilmington
2017,5/14/2017 21:00,10000,HOMICIDE                                          ,1007,N TAYLOR AVE        ,1007 N TAYLOR AVE,1007 N Taylor Ave
2017,5/17/2017 20:30,10000,HOMICIDE                                          ,2101,N FLORISSANT AVE    ,2101 N FLORISSANT AVE,2101 N Florissant Ave
2017,5/21/2017 17:45,10000,HOMICIDE                                          ,4661,VIRGINIA AVE        ,4661 VIRGINIA AVE,4661 Virginia Ave
2017,5/21/2017 19:31,10000,HOMICIDE                                          ,2000,CHIPPEWA ST         ,2000 CHIPPEWA ST,2000 Chippewa St
2017,5/21/2017 20:08,10000,HOMICIDE                                          ,4215,NEOSHO ST           ,4215 NEOSHO ST,4215 Neosho St
2017,5/25/2017 8:30,10000,HOMICIDE                                          ,1119,CANAAN AVE          ,1119 CANAAN AVE,1119 Canaan Ave
2017,5/25/2017 21:24,10000,HOMICIDE                                          ,4421,RED BUD AVE         ,4421 RED BUD AVE,4421 Red Bud Ave
2017,5/26/2017 8:00,10000,HOMICIDE                                          ,5025,ROBIN AVE           ,5025 ROBIN AVE,5025 Robin Ave
2017,5/26/2017 8:00,10000,HOMICIDE                                          ,5025,ROBIN AVE           ,5025 ROBIN AVE,5025 Robin Ave
2017,05/26/2017 21:19,10000,HOMICIDE,4875,HAMBURG,4875 HAMBURG,4875 Hamburg
2017,5/29/2017 0:24,10000,HOMICIDE                                          ,3205,GREER AVE           ,3205 GREER AVE,3205 Greer Ave
2017,5/31/2017 20:35,10000,HOMICIDE                                          ,1124,ANGELICA ST         ,1124 ANGELICA ST,1124 Angelica St
2017,06/01/2017 15:50,10000,HOMICIDE,4925,BEACON AVE,4925 BEACON AVE,4925 Beacon Ave
2017,06/01/2017 15:50,10000,HOMICIDE,4925,BEACON AVE,4925 BEACON AVE,4925 Beacon Ave
2017,06/01/2017 15:50,10000,HOMICIDE,4925,BEACON AVE,4925 BEACON AVE,4925 Beacon Ave
2017,06/01/2017 22:25,10000,HOMICIDE,2521,HODIAMONT AVE,2521 HODIAMONT AVE,2521 Hodiamont Ave
2017,06/03/2017 00:50,10000,HOMICIDE,1620,UNION BLVD,1620 UNION BLVD,1620 Union Blvd
2017,06/03/2017 00:50,10000,HOMICIDE,1620,UNION BLVD,1620 UNION BLVD,1620 Union Blvd
2017,06/03/2017 03:00,10000,HOMICIDE,0,I 70 WESTBOUND / E TAYLOR AVE,I 70 WESTBOUND / E TAYLOR AVE,I 70 Westbound at E Taylor Ave
2017,06/05/2017 17:56,10000,HOMICIDE,8929,RIVERVIEW DR,8929 RIVERVIEW DR,8929 Riverview Dr
2017,06/07/2017 11:14,10000,HOMICIDE,5414,KINGSHIGHWAY,5414 KINGSHIGHWAY,5414 Kingshighway
2017,06/08/2017 17:55,10000,HOMICIDE,1428,DESOTO AVE,1428 DESOTO AVE,1428 Desoto Ave
2017,06/10/2017 03:16,10000,HOMICIDE,5590,W FLORISSANT AVE,5590 W FLORISSANT AVE,5590 W Florissant Ave
2017,06/11/2017 21:44,10000,HOMICIDE,2828,N EUCLID AVE,2828 N EUCLID AVE,2828 N Euclid Ave
2017,06/13/2017 23:40,10000,HOMICIDE,1815,ARSENAL,1815 ARSENAL,1815 Arsenal
2017,06/16/2017 04:18,10000,HOMICIDE,3340,HAMILTON AVE,3340 HAMILTON AVE,3340 Hamilton Ave
2017,06/17/2017 03:08,10000,HOMICIDE,5516,ETZEL AVE,5516 ETZEL AVE,5516 Etzel Ave
2017,06/17/2017 11:18,10000,HOMICIDE,1245,GIMBLIN ST,1245 GIMBLIN ST,1245 Gimblin St
2017,06/17/2017 22:00,10000,HOMICIDE,3842,LABADIE AVE,3842 LABADIE AVE,3842 Labadie Ave
2017,06/18/2017 12:00,10000,HOMICIDE,1906,N 14TH ST,1906 N 14TH ST,1906 N 14th St
2017,06/18/2017 12:00,10000,HOMICIDE,1906,14TH,1906 14TH,1906 14th
2017,06/18/2017 19:40,10000,HOMICIDE,0,RAUSCHENBACH AVE / SAINT LOUIS,RAUSCHENBACH AVE / SAINT LOUIS,Rauschenbach Ave at Saint Louis
2017,06/18/2017 23:10,10000,HOMICIDE,4453,ENRIGHT AVE,4453 ENRIGHT AVE,4453 Enright Ave
2017,06/22/2017 00:18,10000,HOMICIDE,5503,THRUSH AVE,5503 THRUSH AVE,5503 Thrush Ave
2017,06/24/2017 17:55,10000,HOMICIDE,3301,GOODFELLOW BLVD,3301 GOODFELLOW BLVD,3301 Goodfellow Blvd
2017,06/25/2017 16:09,10000,HOMICIDE,5010,THEKLA AVE,5010 THEKLA AVE,5010 Thekla Ave
2017,06/25/2017 19:58,10000,HOMICIDE,4771,BEACON AVE,4771 BEACON AVE,4771 Beacon Ave
2017,06/27/2017 22:23,10000,HOMICIDE,906,AUBERT AVE,906 AUBERT AVE,906 Aubert Ave
2017,06/30/2017 18:20,10000,HOMICIDE,1925,BELT AVE,1925 BELT AVE,1925 Belt Ave
2017,07/01/2017 03:30,10000,HOMICIDE,5505,VIRGINIA AVE,5505 VIRGINIA AVE,5505 Virginia Ave
2017,07/01/2017 21:10,10000,HOMICIDE,0,ARSENAL ST / I 55 NORTHBOUND,ARSENAL ST / I 55 NORTHBOUND,Arsenal St at I 55 Northbound
2017,07/04/2017 01:30,10000,HOMICIDE,3547,PENROSE ST,3547 PENROSE ST,3547 Penrose St
2017,07/04/2017 14:48,10000,HOMICIDE,1603,COLE ST,1603 COLE ST,1603 Cole St
2017,07/04/2017 23:31,10000,HOMICIDE,1435,HICKORY LN,1435 HICKORY LN,1435 Hickory Ln
2017,07/05/2017 01:25,10000,HOMICIDE,800,N LEONOR K SULLIVAN BLVD,800 N LEONOR K SULLIVAN BLVD,800 N Leonor K Sullivan Blvd
2017,07/05/2017 01:25,10000,HOMICIDE,800,N LEONOR K SULLIVAN BLVD,800 N LEONOR K SULLIVAN BLVD,800 N Leonor K Sullivan Blvd
2017,07/05/2017 22:22,10000,HOMICIDE,3114,FRANKLIN AVE,3114 FRANKLIN AVE,3114 Franklin Ave
2017,07/07/2017 21:02,10000,HOMICIDE,1720,CLARK AVE,1720 CLARK AVE,1720 Clark Ave
2017,07/08/2017 04:45,10000,HOMICIDE,719,N GARRISON AVE,719 N GARRISON AVE,719 N Garrison Ave
2017,07/08/2017 04:45,10000,HOMICIDE,719,N GARRISON AVE,719 N GARRISON AVE,719 N Garrison Ave
2017,07/08/2017 22:23,10000,HOMICIDE,2845,CLARA AVE,2845 CLARA AVE,2845 Clara Ave
2017,07/09/2017 01:21,10000,HOMICIDE,1400,N BROADWAY,1400 N BROADWAY,1400 N Broadway
2017,07/10/2017 01:56,10000,HOMICIDE,2616,SIDNEY ST,2616 SIDNEY ST,2616 Sidney St
2017,07/14/2017 21:09,10000,HOMICIDE,4103,PECK ST,4103 PECK ST,4103 Peck St
2017,07/16/2017 03:30,10000,HOMICIDE,5633,DR MARTIN LUTHER KING DR,5633 DR MARTIN LUTHER KING DR,5633 Dr Martin Luther King Dr
2017,07/16/2017 10:20,10000,HOMICIDE,3765,ITASKA ST,3765 ITASKA ST,3765 Itaska St
2017,07/16/2017 12:52,10000,HOMICIDE,4738,HIGHLAND AVE,4738 HIGHLAND AVE,4738 Highland Ave
2017,07/19/2017 23:00,10000,HOMICIDE,1447,SHAWMUT PL,1447 SHAWMUT PL,1447 Shawmut Pl
2017,07/20/2017 20:40,10000,HOMICIDE,6177,LAURA AVE,6177 LAURA AVE,6177 Laura Ave
2017,07/23/2017 04:00,10000,HOMICIDE,0,ADELAIDE AVE / I 70 WESTBOUND,ADELAIDE AVE / I 70 WESTBOUND,Adelaide Ave at I 70 Westbound
2017,07/26/2017 09:00,10000,HOMICIDE,3525,MORGANFORD RD,3525 MORGANFORD RD,3525 Morganford Rd
2017,07/26/2017 23:25,10000,HOMICIDE,1827,WARREN ST,1827 WARREN ST,1827 Warren St
2017,07/29/2017 02:00,10000,HOMICIDE,5082,WELLS AVE,5082 WELLS AVE,5082 Wells Ave
2017,07/31/2017 06:40,10000,HOMICIDE,2221,ANGELICA ST,2221 ANGELICA ST,2221 Angelica St
2017,08/02/2017 01:07,10000,HOMICIDE,4200,DR MARTIN LUTHER KING DR,4200 DR MARTIN LUTHER KING DR,4200 Dr Martin Luther King Dr
2017,08/06/2017 22:57,10000,HOMICIDE,5930,SHULTE AVE,5930 SHULTE AVE,5930 Shulte Ave
2017,08/07/2017 00:58,10000,HOMICIDE,5846,ROMAINE PL,5846 ROMAINE PL,5846 Romaine Pl
2017,08/07/2017 13:50,10000,HOMICIDE,1120,DILLON DR,1120 DILLON DR,1120 Dillon Dr
2017,08/07/2017 22:25,10000,HOMICIDE,5051,RIVERVIEW BLVD,5051 RIVERVIEW BLVD,5051 Riverview Blvd
2017,08/12/2017 18:08,10000,HOMICIDE,1317,BAYARD AVE,1317 BAYARD AVE,1317 Bayard Ave
2017,08/13/2017 20:30,10000,HOMICIDE,5515,VERMONT,5515 VERMONT,5515 Vermont
2017,08/13/2017 23:00,10000,HOMICIDE,1729,OFALLON ST,1729 OFALLON ST,1729 Ofallon St
2017,08/15/2017 22:07,10000,HOMICIDE,5617,ENRIGHT AVE,5617 ENRIGHT AVE,5617 Enright Ave
2017,08/16/2017 19:18,10000,HOMICIDE,5853,WABADA AVE,5853 WABADA AVE,5853 Wabada Ave
2017,08/17/2017 17:00,10000,HOMICIDE,5330,UNION BLVD,5330 UNION BLVD,5330 Union Blvd
2017,08/17/2017 17:33,10000,HOMICIDE,2310,TEXAS AVE,2310 TEXAS AVE,2310 Texas Ave
2017,08/19/2017 00:31,10000,HOMICIDE,3800,N MARKET ST,3800 N MARKET ST,3800 N Market St
2017,08/19/2017 02:00,10000,HOMICIDE,766,PONCE AVE,766 PONCE AVE,766 Ponce Ave
2017,08/22/2017 07:58,10000,HOMICIDE,5246,RIDGE AVE,5246 RIDGE AVE,5246 Ridge Ave
2017,08/23/2017 22:48,10000,HOMICIDE,335,CHRISTIAN AVE,335 CHRISTIAN AVE,335 Christian Ave
2017,08/26/2017 13:57,10000,HOMICIDE,4430,LABADIE AVE,4430 LABADIE AVE,4430 Labadie Ave
